代码,指数名称,rule_id,factor,category,strategy_label,open_condition,close_condition,close_reason,entry_signal_date,entry_date,exit_signal_date,exit_date,entry_signal_idx,entry_idx,exit_signal_idx,exit_idx,entry_price,exit_price,trade_return,annualized_trade_return,max_drawdown,holding_days,forced_exit
000985.CSI,中证全指,pb_skew,pb偏度_季线,赔率/估值,pb偏度_上穿负0.5后10日内上穿MA10,开仓_上穿_-0.5sigma后10日内价格上穿MA10,闭仓_20日振幅放大向下_1sigma,闭仓_20日振幅放大向下_1sigma,2025-12-12,2025-12-15,2026-03-04,2026-03-05,2257,2258,2307,2308,5751.5535,6208.8106,0.07950149468313206,0.470432760137498,-0.04224478724408709,50,False
000985.CSI,中证全指,pb_skew,pb偏度_季线,赔率/估值,pb偏度_上穿负0.5后10日内上穿MA10,开仓_上穿_-0.5sigma后10日内价格上穿MA10,闭仓_20日振幅放大向下_1sigma,end,2026-06-15,2026-06-16,2026-08-25,2026-08-25,2376,2377,2426,2426,6421.2401,5832.9177,-0.09162130536124946,-0.3899396040669514,-0.15740353890473502,49,True
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2016-10-18,2016-10-19,2016-12-19,2016-12-20,31,32,75,76,4886.1995,4799.1285,-0.017819779974190597,-0.09785410077406798,-0.06041052822111315,44,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-01-17,2017-01-18,2017-03-10,2017-03-13,95,96,128,129,4675.0285,4933.2447,0.05523307504970276,0.5076371696661128,-0.009974182359488992,33,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-04-25,2017-04-26,2017-05-05,2017-05-08,158,159,165,166,4696.7104,4573.6686,-0.026197442363063317,-0.6154500218636354,-0.030618811401681323,7,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-05-16,2017-05-17,2017-06-08,2017-06-09,172,173,187,188,4622.533,4674.935,0.011336208957296812,0.2084963718569255,-0.025295373770181984,15,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-06-15,2017-06-16,2017-06-20,2017-06-21,192,193,195,196,4661.4257,4725.0382,0.013646575982107834,2.1222728101841417,-0.00026022625105048824,3,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-06-23,2017-06-26,2017-07-07,2017-07-10,198,199,208,209,4768.786,4794.9354,0.005483450085619346,0.14775224692757094,-0.006855372774737911,10,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-08-16,2017-08-17,2017-08-28,2017-08-29,236,237,244,245,4852.5587,4934.6464,0.016916374447979443,0.6962313022754991,-0.01050361944655609,8,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-08-30,2017-08-31,2017-09-08,2017-09-11,246,247,253,254,4947.9159,5018.1863,0.014202019884776096,0.6614258430883988,-0.005024411901623949,7,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-10-20,2017-10-23,2017-10-25,2017-10-26,278,279,281,282,5054.8998,5109.7816,0.010857148938936412,1.4770917577637475,0.0,3,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-11-06,2017-11-07,2017-11-15,2017-11-16,289,290,296,297,5081.4051,5100.8378,0.003824276871765342,0.14730003341127418,-0.014956572091901266,7,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-11-24,2017-11-27,2017-12-15,2017-12-18,303,304,318,319,4912.6597,4876.228,-0.007415881055225615,-0.11754815554525377,-0.022673821694204066,15,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2017-12-29,2018-01-02,2018-01-26,2018-01-29,328,329,347,348,4959.1034,5048.6675,0.018060542960245618,0.2679512641776458,-0.017671538706309886,19,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-02-08,2018-02-09,2018-02-13,2018-02-14,356,357,359,360,4457.4559,4600.6075,0.032115090583397565,13.228618856958233,0.0,3,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-03-06,2018-03-07,2018-03-21,2018-03-22,369,370,380,381,4781.9626,4796.0952,0.0029553974345177814,0.0699432577223491,-0.02586298681459831,11,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-03-26,2018-03-27,2018-03-30,2018-04-02,383,384,387,388,4703.1006,4732.8294,0.006321106548305533,0.48732077717091893,-0.012726200243303398,4,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-04-02,2018-04-03,2018-04-09,2018-04-10,388,389,391,392,4695.6849,4728.0297,0.006888196437542016,0.7800203918913409,-0.00406153743408133,3,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-04-18,2018-04-19,2018-04-23,2018-04-24,398,399,401,402,4634.6593,4632.3987,-0.0004877596935767281,-0.04015341032376751,-0.021028298671274426,3,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-05-07,2018-05-08,2018-05-14,2018-05-15,409,410,414,415,4685.0942,4707.8908,0.0048657719624933815,0.27716171627514474,-0.007408906274613991,5,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-05-31,2018-06-01,2018-06-11,2018-06-12,427,428,434,435,4488.9226,4515.1243,0.005836968541181875,0.23308601174186094,-0.020983512045654074,7,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-06-12,2018-06-13,2018-06-14,2018-06-15,435,436,437,438,4457.3582,4380.6603,-0.017207030837234516,-0.8877420378787547,-0.017207030837234516,2,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-07-20,2018-07-23,2018-08-08,2018-08-09,462,463,475,476,4130.1165,3963.8034,-0.040268379838680146,-0.5492032151468824,-0.08788322078512234,13,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-09-28,2018-10-08,2018-10-18,2018-10-19,511,512,520,521,3743.299,3454.3431,-0.07719284513473279,-0.894535405538287,-0.10100878930590373,9,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2018-11-21,2018-11-22,2018-11-30,2018-12-03,544,545,551,552,3705.2598,3713.2308,0.0021512661541303046,0.08043355219396386,-0.03537309313641113,7,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-01-15,2019-01-16,2019-02-20,2019-02-21,581,582,602,603,3578.3367,3880.6117,0.08447360473373,1.6462314884675764,-0.026213767654341136,21,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-03-06,2019-03-07,2019-03-11,2019-03-12,612,613,615,616,4429.1006,4439.9474,0.002448984789372499,0.22809383135034667,-0.04049768027395906,3,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-04-10,2019-04-11,2019-04-17,2019-04-18,636,637,641,642,4639.4026,4711.3226,0.015501995881969766,1.1712577321100213,-0.007778048837580931,5,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-05-07,2019-05-08,2019-05-13,2019-05-14,652,653,656,657,4135.5531,4144.9588,0.0022743511623632973,0.15386990833925362,-0.01918228757643481,4,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-05-27,2019-05-28,2019-05-30,2019-05-31,666,667,669,670,4159.7503,4123.5126,-0.008711508476842877,-0.5204814700839162,-0.008763384718343925,3,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-06-13,2019-06-14,2019-07-02,2019-07-03,678,679,691,692,4086.1272,4320.9568,0.05746996814000305,1.9541100328845342,-0.01174386275976358,13,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-07-30,2019-07-31,2019-07-31,2019-08-01,711,712,712,713,4214.7186,4186.1292,-0.0067832286596783975,-0.8200718203681425,-0.0067832286596783975,1,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-08-08,2019-08-09,2019-09-17,2019-09-18,718,719,745,746,3971.5278,4358.2475,0.09737303110405038,1.3803453623156936,-0.020377006479762372,27,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-10-22,2019-10-23,2019-11-07,2019-11-08,765,766,777,778,4263.3019,4329.0099,0.01541246703640664,0.3787715611430984,-0.02131185279533132,12,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2019-12-02,2019-12-03,2020-01-17,2020-01-20,794,795,827,828,4213.9919,4684.6292,0.11168443394492522,1.2445621880718098,-0.022725886579533006,33,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2020-02-10,2020-02-11,2020-02-17,2020-02-18,837,838,842,843,4442.5754,4640.6236,0.04457959227883901,8.0085202301337,-0.007550191401274553,5,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2020-02-25,2020-02-26,2020-03-06,2020-03-09,848,849,856,857,4694.3945,4592.9777,-0.021603808542294378,-0.4974089684038109,-0.045624463018298145,8,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2020-03-10,2020-03-11,2020-03-16,2020-03-17,858,859,862,863,4637.0447,4283.7656,-0.07618626147813512,-0.9932108055955763,-0.07618626147813512,4,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2020-04-07,2020-04-08,2020-05-18,2020-05-19,877,878,903,904,4357.0256,4533.7716,0.040565747421819065,0.47021740496232534,-0.02163972883741494,26,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2020-06-08,2020-06-09,2020-07-23,2020-07-24,918,919,949,950,4627.4363,5169.0744,0.11704928277456794,1.45913037504629,-0.07761103518924806,31,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2020-09-29,2020-09-30,2020-11-20,2020-11-23,997,998,1029,1030,5189.3574,5539.2848,0.06743174019966336,0.6717771523555471,-0.047007129370952305,32,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2020-12-30,2020-12-31,2021-01-20,2021-01-21,1057,1058,1071,1072,5621.7288,5884.7249,0.04678206817803088,1.2772616833999906,-0.019791082864206166,14,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2021-03-26,2021-03-29,2021-08-12,2021-08-13,1113,1114,1207,1208,5436.1515,5804.7324,0.06780180795182034,0.19228256801717625,-0.07063323357112994,94,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2021-08-23,2021-08-24,2021-09-30,2021-10-08,1214,1215,1240,1241,5786.1531,5769.2936,-0.002913766661307382,-0.027886145521402672,-0.057223069529192205,26,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2021-10-29,2021-11-01,2021-11-26,2021-11-29,1256,1257,1276,1277,5752.862,5887.0026,0.02331719412007449,0.3369938790873599,-0.011260725531048732,20,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2021-12-01,2021-12-02,2021-12-16,2021-12-17,1279,1280,1290,1291,5887.001,5951.286,0.010919821484657533,0.28249471485523725,-0.015222348913931483,11,False
000985.CSI,中证全指,sentiment_entropy,情绪熵,胜率/量,情绪熵_扩散起点收涨确认_扩散终点退出,开仓_加速度转正_10日后5日内收涨确认,闭仓_加速度转负_5日,闭仓_加速度转负_5日,2021-12-30,2021-12-31,2022-01-11,2022-01-12,1300,1301,1307,1308,5969.8001,5857.3065,-0.01884378004549947,-0.4958337040510755,-0.030538359232497703,7,False
